State Weekly Claims for Unemplyment Insurance Data Not Seasonally Adjusted,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate,,,
Montana,2/9/2019,"1,417",2/2/2019,"11,497","448,795",2.56,,,
Montana,2/16/2019,"1,052",2/9/2019,"11,853","448,795",2.64,,,
Montana,2/23/2019,868,2/16/2019,"11,937","448,795",2.66,,,
Montana,3/2/2019,"1,020",2/23/2019,"11,842","448,795",2.64,,,
Montana,3/9/2019,904,3/2/2019,"12,024","448,795",2.68,,,
Montana,3/16/2019,774,3/9/2019,"11,601","448,795",2.58,,,
Montana,3/23/2019,729,3/16/2019,"10,768","448,795",2.4,,,
Montana,3/30/2019,701,3/23/2019,"9,979","448,795",2.22,,,
Montana,4/6/2019,739,3/30/2019,"9,428","448,795",2.1,,,
Montana,4/13/2019,815,4/6/2019,"8,096","450,098",1.8,,,
Montana,4/20/2019,767,4/13/2019,"7,558","450,098",1.68,,,
Montana,4/27/2019,856,4/20/2019,"6,498","450,098",1.44,,,
Montana,5/4/2019,762,4/27/2019,"5,989","450,098",1.33,,,
Montana,5/11/2019,595,5/4/2019,"5,609","450,098",1.25,,,
Montana,5/18/2019,624,5/11/2019,"5,052","450,098",1.12,,,
Montana,5/25/2019,779,5/18/2019,"4,860","450,098",1.08,,,
Montana,6/1/2019,757,5/25/2019,"4,730","450,098",1.05,,,
Montana,6/8/2019,812,6/1/2019,"4,692","450,098",1.04,,,
Montana,6/15/2019,710,6/8/2019,"4,460","450,098",0.99,,,
Montana,6/22/2019,664,6/15/2019,"4,641","450,098",1.03,,,
Montana,6/29/2019,705,6/22/2019,"4,808","450,098",1.07,,,
Montana,7/6/2019,788,6/29/2019,"4,775","450,098",1.06,,,
Montana,7/13/2019,702,7/6/2019,"5,319","451,864",1.18,,,
Montana,7/20/2019,536,7/13/2019,"4,863","451,864",1.08,,,
Montana,7/27/2019,495,7/20/2019,"4,786","451,864",1.06,,,
Montana,8/3/2019,467,7/27/2019,"4,784","451,864",1.06,,,
Montana,8/10/2019,491,8/3/2019,"4,652","451,864",1.03,,,
Montana,8/17/2019,494,8/10/2019,"4,525","451,864",1,,,
Montana,8/24/2019,522,8/17/2019,"4,387","451,864",0.97,,,
Montana,8/31/2019,481,8/24/2019,"4,026","451,864",0.89,,,
Montana,9/7/2019,549,8/31/2019,"3,557","451,864",0.79,,,
Montana,9/14/2019,677,9/7/2019,"3,558","451,864",0.79,,,
Montana,9/21/2019,617,9/14/2019,"3,557","451,864",0.79,,,
Montana,9/28/2019,732,9/21/2019,"3,399","451,864",0.75,,,
Montana,10/5/2019,"1,078",9/28/2019,"3,668","451,864",0.81,,,
Montana,10/12/2019,"1,236",10/5/2019,"3,990","453,040",0.88,,,
Montana,10/19/2019,964,10/12/2019,"4,444","453,040",0.98,,,
Montana,10/26/2019,"1,020",10/19/2019,"4,510","453,040",1,,,
Montana,11/2/2019,"1,782",10/26/2019,"4,754","453,040",1.05,,,
Montana,11/9/2019,"1,594",11/2/2019,"5,846","453,040",1.29,,,
Montana,11/16/2019,"1,286",11/9/2019,"6,248","453,040",1.38,,,
Montana,11/23/2019,"1,525",11/16/2019,"6,754","453,040",1.49,,,
Montana,11/30/2019,"1,740",11/23/2019,"7,016","453,040",1.55,,,
Montana,12/7/2019,"1,932",11/30/2019,"8,870","453,040",1.96,,,
Montana,12/14/2019,"1,355",12/7/2019,"8,660","453,040",1.91,,,
Montana,12/21/2019,"1,541",12/14/2019,"9,144","453,040",2.02,,,
Montana,12/28/2019,"1,722",12/21/2019,"8,894","453,040",1.96,,,
Montana,1/4/2020,"1,555",12/28/2019,"11,056","453,040",2.44,,,
Montana,1/11/2020,"1,755",1/4/2020,"11,756","454,298",2.59,,,
Montana,1/18/2020,"1,236",1/11/2020,"11,254","454,298",2.48,,,
Montana,1/25/2020,922,1/18/2020,"11,830","454,298",2.6,,,
Montana,2/1/2020,902,1/25/2020,"11,527","454,298",2.54,,,
Montana,2/8/2020,935,2/1/2020,"11,489","454,298",2.53,,,
Montana,2/15/2020,921,2/8/2020,"11,479","454,298",2.53,,,
Montana,2/22/2020,795,2/15/2020,"11,308","454,298",2.49,,,
Montana,2/29/2020,695,2/22/2020,"11,296","454,298",2.49,,,
Montana,3/7/2020,714,2/29/2020,"10,782","454,298",2.37,,,
Montana,3/14/2020,817,3/7/2020,"10,112","454,298",2.23,,,
Montana,3/21/2020,"15,349",3/14/2020,"9,818","454,298",2.16,,,
Montana,3/28/2020,"20,763",3/21/2020,"19,099","454,298",4.2,,,
Montana,4/4/2020,"21,244",3/28/2020,"36,819","454,298",8.1,,,
Montana,4/11/2020,"14,275",4/4/2020,"53,482","455,906",11.73,,,
Montana,4/18/2020,"11,176",4/11/2020,"65,073","455,906",14.27,,,
Montana,4/25/2020,"7,052",4/18/2020,"67,473","455,906",14.8,,,
Montana,5/2/2020,"4,596",4/25/2020,"63,134","455,906",13.85,,,
Montana,5/9/2020,"3,762",5/2/2020,"58,905","455,906",12.92,,,
Montana,5/16/2020,"3,660",5/9/2020,"53,786","455,906",11.8,,,
Montana,5/23/2020,"3,821",5/16/2020,"49,917","455,906",10.95,,,
Montana,5/30/2020,"3,054",5/23/2020,"48,506","455,906",10.64,,,
Montana,6/6/2020,"3,078",5/30/2020,"46,305","455,906",10.16,,,
Montana,6/13/2020,"3,157",6/6/2020,"44,298","455,906",9.72,,,
Montana,6/20/2020,"2,997",6/13/2020,"42,681","455,906",9.36,,,
Montana,6/27/2020,"2,695",6/20/2020,"41,027","455,906",9,,,
Montana,7/4/2020,"2,788",6/27/2020,"39,032","455,906",8.56,,,
Montana,7/11/2020,"2,990",7/4/2020,"39,084","457,148",8.55,,,
Montana,7/18/2020,"2,735",7/11/2020,"36,715","457,148",8.03,,,
Montana,7/25/2020,"2,388",7/18/2020,"34,702","457,148",7.59,,,
Montana,8/1/2020,"1,875",7/25/2020,"33,450","457,148",7.32,,,
Montana,8/8/2020,"1,642",8/1/2020,"27,583","457,148",6.03,,,
Montana,8/15/2020,"1,960",8/8/2020,"27,840","457,148",6.09,,,
Montana,8/22/2020,"2,320",8/15/2020,"26,318","457,148",5.76,,,
Montana,8/29/2020,"2,532",8/22/2020,"25,236","457,148",5.52,,,
Montana,9/5/2020,"2,911",8/29/2020,"24,177","457,148",5.29,,,
Montana,9/12/2020,"2,985",9/5/2020,"22,976","457,148",5.03,,,
Montana,9/19/2020,"3,221",9/12/2020,"22,380","457,148",4.9,,,
Montana,9/26/2020,"3,253",9/19/2020,"20,195","457,148",4.42,,,
Montana,10/3/2020,"3,472",9/26/2020,"19,354","457,148",4.23,,,
Montana,10/10/2020,"2,893",10/3/2020,"17,794","458,857",3.88,,,
Montana,10/17/2020,"2,469",10/10/2020,"16,146","458,857",3.52,,,
Montana,10/24/2020,"3,181",10/17/2020,"14,996","458,857",3.27,,,
Montana,10/31/2020,"2,955",10/24/2020,"15,248","458,857",3.32,,,
Montana,11/7/2020,"2,535",10/31/2020,"14,930","458,857",3.25,,,
Montana,11/14/2020,"2,813",11/7/2020,"14,048","458,857",3.06,,,
Montana,11/21/2020,"3,895",11/14/2020,"15,703","458,857",3.42,,,
Montana,11/28/2020,"3,633",11/21/2020,"15,841","458,857",3.45,,,
Montana,12/5/2020,"4,001",11/28/2020,"17,123","458,857",3.73,,,
Montana,12/12/2020,"2,782",12/5/2020,"16,629","458,857",3.62,,,
Montana,12/19/2020,"2,477",12/12/2020,"16,750","458,857",3.65,,,
Montana,12/26/2020,"2,537",12/19/2020,"15,800","458,857",3.44,,,
North Carolina,1/5/2019,"3,675",12/29/2018,"18,745","4,277,342",0.44,,,
North Carolina,1/12/2019,"4,890",1/5/2019,"21,268","4,299,156",0.49,,,
North Carolina,1/19/2019,"3,738",1/12/2019,"20,420","4,299,156",0.47,,,
North Carolina,1/26/2019,"3,224",1/19/2019,"22,376","4,299,156",0.52,,,
North Carolina,2/2/2019,"3,458",1/26/2019,"22,370","4,299,156",0.52,,,
North Carolina,2/9/2019,"3,312",2/2/2019,"22,048","4,299,156",0.51,,,
North Carolina,2/16/2019,"3,217",2/9/2019,"21,590","4,299,156",0.5,,,
North Carolina,2/23/2019,"3,134",2/16/2019,"21,475","4,299,156",0.5,,,
North Carolina,3/2/2019,"2,883",2/23/2019,"20,926","4,299,156",0.49,,,
North Carolina,3/9/2019,"3,125",3/2/2019,"20,561","4,299,156",0.48,,,
North Carolina,3/16/2019,"2,668",3/9/2019,"18,613","4,299,156",0.43,,,
North Carolina,3/23/2019,"2,796",3/16/2019,"20,023","4,299,156",0.47,,,
North Carolina,3/30/2019,"2,772",3/23/2019,"19,778","4,299,156",0.46,,,
North Carolina,4/6/2019,"3,139",3/30/2019,"19,429","4,299,156",0.45,,,
North Carolina,4/13/2019,"3,052",4/6/2019,"19,249","4,318,317",0.45,,,
North Carolina,4/20/2019,"2,657",4/13/2019,"18,705","4,318,317",0.43,,,
North Carolina,4/27/2019,"2,834",4/20/2019,"18,655","4,318,317",0.43,,,
North Carolina,5/4/2019,"3,037",4/27/2019,"18,520","4,318,317",0.43,,,
North Carolina,5/11/2019,"3,211",5/4/2019,"18,401","4,318,317",0.43,,,
North Carolina,5/18/2019,"3,386",5/11/2019,"18,717","4,318,317",0.43,,,
North Carolina,5/25/2019,"3,409",5/18/2019,"18,930","4,318,317",0.44,,,
North Carolina,6/1/2019,"2,778",5/25/2019,"19,177","4,318,317",0.44,,,
North Carolina,6/8/2019,"3,247",6/1/2019,"19,547","4,318,317",0.45,,,
North Carolina,6/15/2019,"3,323",6/8/2019,"19,616","4,318,317",0.45,,,
North Carolina,6/22/2019,"3,252",6/15/2019,"19,830","4,318,317",0.46,,,
North Carolina,6/29/2019,"3,321",6/22/2019,"20,079","4,318,317",0.46,,,
North Carolina,7/6/2019,"2,679",6/29/2019,"19,660","4,318,317",0.46,,,
North Carolina,7/13/2019,"3,397",7/6/2019,"20,582","4,338,577",0.47,,,
North Carolina,7/20/2019,"3,264",7/13/2019,"20,353","4,338,577",0.47,,,
North Carolina,7/27/2019,"3,105",7/20/2019,"20,746","4,338,577",0.48,,,
North Carolina,8/3/2019,"3,371",7/27/2019,"20,795","4,338,577",0.48,,,
North Carolina,8/10/2019,"3,158",8/3/2019,"20,870","4,338,577",0.48,,,
North Carolina,8/17/2019,"3,014",8/10/2019,"20,487","4,338,577",0.47,,,
North Carolina,8/24/2019,"2,877",8/17/2019,"20,112","4,338,577",0.46,,,
North Carolina,8/31/2019,"3,041",8/24/2019,"19,361","4,338,577",0.45,,,
North Carolina,9/7/2019,"2,661",8/31/2019,"18,604","4,338,577",0.43,,,
North Carolina,9/14/2019,"3,172",9/7/2019,"18,805","4,338,577",0.43,,,
North Carolina,9/21/2019,"3,104",9/14/2019,"18,589","4,338,577",0.43,,,
North Carolina,9/28/2019,"3,142",9/21/2019,"18,393","4,338,577",0.42,,,
North Carolina,10/5/2019,"3,766",9/28/2019,"18,629","4,338,577",0.43,,,
North Carolina,10/12/2019,"3,222",10/5/2019,"18,495","4,362,309",0.42,,,
North Carolina,10/19/2019,"3,377",10/12/2019,"18,711","4,362,309",0.43,,,
North Carolina,10/26/2019,"3,283",10/19/2019,"18,942","4,362,309",0.43,,,
North Carolina,11/2/2019,"3,307",10/26/2019,"19,215","4,362,309",0.44,,,
North Carolina,11/9/2019,"3,494",11/2/2019,"18,994","4,362,309",0.44,,,
North Carolina,11/16/2019,"3,105",11/9/2019,"19,365","4,362,309",0.44,,,
North Carolina,11/23/2019,"3,523",11/16/2019,"19,513","4,362,309",0.45,,,
North Carolina,11/30/2019,"2,182",11/23/2019,"18,952","4,362,309",0.43,,,
North Carolina,12/7/2019,"3,843",11/30/2019,"19,694","4,362,309",0.45,,,
North Carolina,12/14/2019,"3,649",12/7/2019,"19,806","4,362,309",0.45,,,
North Carolina,12/21/2019,"3,586",12/14/2019,"20,382","4,362,309",0.47,,,
North Carolina,12/28/2019,"2,126",12/21/2019,"19,533","4,362,309",0.45,,,
North Carolina,1/4/2020,"3,508",12/28/2019,"20,848","4,362,309",0.48,,,
North Carolina,1/11/2020,"4,628",1/4/2020,"21,239","4,381,417",0.48,,,
North Carolina,1/18/2020,"4,217",1/11/2020,"22,247","4,381,417",0.51,,,
North Carolina,1/25/2020,"3,344",1/18/2020,"22,415","4,381,417",0.51,,,
North Carolina,2/1/2020,"3,611",1/25/2020,"22,342","4,381,417",0.51,,,
North Carolina,2/8/2020,"3,326",2/1/2020,"22,044","4,381,417",0.5,,,
North Carolina,2/15/2020,"3,094",2/8/2020,"21,972","4,381,417",0.5,,,
North Carolina,2/22/2020,"2,852",2/15/2020,"21,630","4,381,417",0.49,,,
North Carolina,2/29/2020,"1,767",2/22/2020,"21,188","4,381,417",0.48,,,
North Carolina,3/7/2020,"2,575",2/29/2020,"20,196","4,381,417",0.46,,,
North Carolina,3/14/2020,"3,533",3/7/2020,"19,683","4,381,417",0.45,,,
North Carolina,3/21/2020,"94,083",3/14/2020,"20,652","4,381,417",0.47,,,
North Carolina,3/28/2020,"172,145",3/21/2020,"75,220","4,381,417",1.72,,,
North Carolina,4/4/2020,"137,422",3/28/2020,"245,692","4,381,417",5.61,,,
North Carolina,4/11/2020,"140,155",4/4/2020,"362,989","4,402,750",8.24,,,
North Carolina,4/18/2020,"106,266",4/11/2020,"468,283","4,402,750",10.64,,,
North Carolina,4/25/2020,"98,941",4/18/2020,"555,039","4,402,750",12.61,,,
North Carolina,5/2/2020,"85,956",4/25/2020,"591,045","4,402,750",13.42,,,
North Carolina,5/9/2020,"57,354",5/2/2020,"619,809","4,402,750",14.08,,,
North Carolina,5/16/2020,"46,913",5/9/2020,"605,709","4,402,750",13.76,,,
North Carolina,5/23/2020,"44,202",5/16/2020,"564,068","4,402,750",12.81,,,
North Carolina,5/30/2020,"37,047",5/23/2020,"547,988","4,402,750",12.45,,,
North Carolina,6/6/2020,"33,865",5/30/2020,"537,652","4,402,750",12.21,,,
North Carolina,6/13/2020,"32,188",6/6/2020,"524,787","4,402,750",11.92,,,
North Carolina,6/20/2020,"29,199",6/13/2020,"529,343","4,402,750",12.02,,,
North Carolina,6/27/2020,"29,580",6/20/2020,"463,568","4,402,750",10.53,,,
North Carolina,7/4/2020,"27,937",6/27/2020,"412,353","4,402,750",9.37,,,
North Carolina,7/11/2020,"28,108",7/4/2020,"365,770","4,423,164",8.27,,,
North Carolina,7/18/2020,"29,204",7/11/2020,"327,363","4,423,164",7.4,,,
North Carolina,7/25/2020,"26,995",7/18/2020,"315,116","4,423,164",7.12,,,
North Carolina,8/1/2020,"16,503",7/25/2020,"283,907","4,423,164",6.42,,,
North Carolina,8/8/2020,"14,328",8/1/2020,"242,813","4,423,164",5.49,,,
North Carolina,8/15/2020,"17,388",8/8/2020,"218,265","4,423,164",4.93,,,
North Carolina,8/22/2020,"13,680",8/15/2020,"191,822","4,423,164",4.34,,,
North Carolina,8/29/2020,"13,297",8/22/2020,"178,019","4,423,164",4.02,,,
North Carolina,9/5/2020,"14,147",8/29/2020,"169,754","4,423,164",3.84,,,
North Carolina,9/12/2020,"13,437",9/5/2020,"151,318","4,423,164",3.42,,,
North Carolina,9/19/2020,"13,406",9/12/2020,"145,078","4,423,164",3.28,,,
North Carolina,9/26/2020,"12,627",9/19/2020,"134,154","4,423,164",3.03,,,
North Carolina,10/3/2020,"15,534",9/26/2020,"127,447","4,423,164",2.88,,,
North Carolina,10/10/2020,"13,172",10/3/2020,"108,833","4,437,138",2.45,,,
North Carolina,10/17/2020,"12,119",10/10/2020,"103,618","4,437,138",2.34,,,
North Carolina,10/24/2020,"9,903",10/17/2020,"96,919","4,437,138",2.18,,,
North Carolina,10/31/2020,"8,338",10/24/2020,"91,510","4,437,138",2.06,,,
North Carolina,11/7/2020,"8,291",10/31/2020,"88,288","4,437,138",1.99,,,
North Carolina,11/14/2020,"7,649",11/7/2020,"81,349","4,437,138",1.83,,,
North Carolina,11/21/2020,"8,588",11/14/2020,"75,341","4,437,138",1.7,,,
North Carolina,11/28/2020,"6,391",11/21/2020,"68,849","4,437,138",1.55,,,
North Carolina,12/5/2020,"9,950",11/28/2020,"73,457","4,437,138",1.66,,,
North Carolina,12/12/2020,"9,654",12/5/2020,"69,270","4,437,138",1.56,,,
North Carolina,12/19/2020,"9,368",12/12/2020,"68,546","4,437,138",1.54,,,
North Carolina,12/26/2020,"8,718",12/19/2020,"81,682","4,437,138",1.84,,,
North Dakota,1/5/2019,964,12/29/2018,"5,754","405,169",1.42,,,
North Dakota,1/12/2019,"1,230",1/5/2019,"6,102","405,557",1.5,,,
North Dakota,1/19/2019,658,1/12/2019,"6,406","405,557",1.58,,,
North Dakota,1/26/2019,533,1/19/2019,"6,532","405,557",1.61,,,
North Dakota,2/2/2019,553,1/26/2019,"6,742","405,557",1.66,,,
North Dakota,2/9/2019,574,2/2/2019,"6,941","405,557",1.71,,,
North Dakota,2/16/2019,470,2/9/2019,"7,035","405,557",1.73,,,
North Dakota,2/23/2019,340,2/16/2019,"6,853","405,557",1.69,,,
North Dakota,3/2/2019,327,2/23/2019,"6,708","405,557",1.65,,,
North Dakota,3/9/2019,313,3/2/2019,"6,498","405,557",1.6,,,
North Dakota,3/16/2019,288,3/9/2019,"6,161","405,557",1.52,,,
North Dakota,3/23/2019,211,3/16/2019,"5,891","405,557",1.45,,,
North Dakota,3/30/2019,266,3/23/2019,"5,407","405,557",1.33,,,
North Dakota,4/6/2019,272,3/30/2019,"5,013","405,557",1.24,,,
North Dakota,4/13/2019,272,4/6/2019,"4,454","406,719",1.1,,,
North Dakota,4/20/2019,217,4/13/2019,"3,757","406,719",0.92,,,
North Dakota,4/27/2019,313,4/20/2019,"3,270","406,719",0.8,,,
North Dakota,5/4/2019,278,4/27/2019,"2,446","406,719",0.6,,,
North Dakota,5/11/2019,522,5/4/2019,"2,217","406,719",0.55,,,
North Dakota,5/18/2019,300,5/11/2019,"2,139","406,719",0.53,,,
North Dakota,5/25/2019,328,5/18/2019,"1,803","406,719",0.44,,,
North Dakota,6/1/2019,452,5/25/2019,"1,791","406,719",0.44,,,
North Dakota,6/8/2019,327,6/1/2019,"1,989","406,719",0.49,,,
North Dakota,6/15/2019,253,6/8/2019,"1,970","406,719",0.48,,,
North Dakota,6/22/2019,290,6/15/2019,"1,942","406,719",0.48,,,
North Dakota,6/29/2019,376,6/22/2019,"1,940","406,719",0.48,,,
North Dakota,7/6/2019,497,6/29/2019,"2,093","406,719",0.51,,,
North Dakota,7/13/2019,335,7/6/2019,"2,426","408,192",0.59,,,
North Dakota,7/20/2019,273,7/13/2019,"2,157","408,192",0.53,,,
North Dakota,7/27/2019,214,7/20/2019,"2,199","408,192",0.54,,,
North Dakota,8/3/2019,204,7/27/2019,"2,130","408,192",0.52,,,
North Dakota,8/10/2019,229,8/3/2019,"1,975","408,192",0.48,,,
North Dakota,8/17/2019,211,8/10/2019,"1,905","408,192",0.47,,,
North Dakota,8/24/2019,540,8/17/2019,"1,802","408,192",0.44,,,
North Dakota,8/31/2019,239,8/24/2019,"2,014","408,192",0.49,,,
North Dakota,9/7/2019,233,8/31/2019,"1,816","408,192",0.44,,,
North Dakota,9/14/2019,252,9/7/2019,"1,657","408,192",0.41,,,
North Dakota,9/21/2019,205,9/14/2019,"1,528","408,192",0.37,,,
North Dakota,9/28/2019,197,9/21/2019,"1,289","408,192",0.32,,,
North Dakota,10/5/2019,312,9/28/2019,"1,249","408,192",0.31,,,
North Dakota,10/12/2019,268,10/5/2019,"1,317","409,901",0.32,,,
North Dakota,10/19/2019,326,10/12/2019,"1,311","409,901",0.32,,,
North Dakota,10/26/2019,430,10/19/2019,"1,437","409,901",0.35,,,
North Dakota,11/2/2019,631,10/26/2019,"1,623","409,901",0.4,,,
North Dakota,11/9/2019,650,11/2/2019,"2,010","409,901",0.49,,,
North Dakota,11/16/2019,761,11/9/2019,"2,009","409,901",0.49,,,
North Dakota,11/23/2019,739,11/16/2019,"2,503","409,901",0.61,,,
North Dakota,11/30/2019,697,11/23/2019,"2,785","409,901",0.68,,,
North Dakota,12/7/2019,"1,004",11/30/2019,"3,334","409,901",0.81,,,
North Dakota,12/14/2019,"1,128",12/7/2019,"3,803","409,901",0.93,,,
North Dakota,12/21/2019,"1,016",12/14/2019,"4,540","409,901",1.11,,,
North Dakota,12/28/2019,961,12/21/2019,"4,729","409,901",1.15,,,
North Dakota,1/4/2020,836,12/28/2019,"5,785","409,901",1.41,,,
North Dakota,1/11/2020,"1,530",1/4/2020,"6,171","411,624",1.5,,,
North Dakota,1/18/2020,785,1/11/2020,"6,809","411,624",1.65,,,
North Dakota,1/25/2020,543,1/18/2020,"7,179","411,624",1.74,,,
North Dakota,2/1/2020,447,1/25/2020,"6,782","411,624",1.65,,,
North Dakota,2/8/2020,526,2/1/2020,"6,838","411,624",1.66,,,
North Dakota,2/15/2020,457,2/8/2020,"6,924","411,624",1.68,,,
North Dakota,2/22/2020,435,2/15/2020,"6,886","411,624",1.67,,,
North Dakota,2/29/2020,363,2/22/2020,"6,795","411,624",1.65,,,
North Dakota,3/7/2020,423,2/29/2020,"6,543","411,624",1.59,,,
North Dakota,3/14/2020,415,3/7/2020,"6,349","411,624",1.54,,,
North Dakota,3/21/2020,"5,662",3/14/2020,"6,169","411,624",1.5,,,
North Dakota,3/28/2020,"11,818",3/21/2020,"8,534","411,624",2.07,,,
North Dakota,4/4/2020,"15,125",3/28/2020,"16,036","411,624",3.9,,,
North Dakota,4/11/2020,"9,502",4/4/2020,"24,554","412,797",5.95,,,
North Dakota,4/18/2020,"8,065",4/11/2020,"33,563","412,797",8.13,,,
North Dakota,4/25/2020,"6,274",4/18/2020,"35,513","412,797",8.6,,,
North Dakota,5/2/2020,"4,044",4/25/2020,"35,827","412,797",8.68,,,
North Dakota,5/9/2020,"2,753",5/2/2020,"35,921","412,797",8.7,,,
North Dakota,5/16/2020,"2,619",5/9/2020,"32,399","412,797",7.85,,,
North Dakota,5/23/2020,"2,978",5/16/2020,"31,100","412,797",7.53,,,
North Dakota,5/30/2020,"2,315",5/23/2020,"30,806","412,797",7.46,,,
North Dakota,6/6/2020,"2,252",5/30/2020,"29,855","412,797",7.23,,,
North Dakota,6/13/2020,"2,073",6/6/2020,"29,103","412,797",7.05,,,
North Dakota,6/20/2020,"1,821",6/13/2020,"28,736","412,797",6.96,,,
North Dakota,6/27/2020,"1,511",6/20/2020,"28,446","412,797",6.89,,,
North Dakota,7/4/2020,"1,720",6/27/2020,"27,021","412,797",6.55,,,
North Dakota,7/11/2020,"1,532",7/4/2020,"27,625","413,529",6.68,,,
North Dakota,7/18/2020,"1,915",7/11/2020,"25,974","413,529",6.28,,,
North Dakota,7/25/2020,"1,203",7/18/2020,"24,988","413,529",6.04,,,
North Dakota,8/1/2020,979,7/25/2020,"23,739","413,529",5.74,,,
North Dakota,8/8/2020,776,8/1/2020,"20,483","413,529",4.95,,,
North Dakota,8/15/2020,855,8/8/2020,"18,072","413,529",4.37,,,
North Dakota,8/22/2020,720,8/15/2020,"16,327","413,529",3.95,,,
North Dakota,8/29/2020,804,8/22/2020,"14,910","413,529",3.61,,,
North Dakota,9/5/2020,947,8/29/2020,"13,723","413,529",3.32,,,
North Dakota,9/12/2020,719,9/5/2020,"12,798","413,529",3.09,,,
North Dakota,9/19/2020,792,9/12/2020,"12,120","413,529",2.93,,,
North Dakota,9/26/2020,856,9/19/2020,"11,388","413,529",2.75,,,
North Dakota,10/3/2020,841,9/26/2020,"10,275","413,529",2.48,,,
North Dakota,10/10/2020,"1,045",10/3/2020,"9,107","413,795",2.2,,,
North Dakota,10/17/2020,"1,043",10/10/2020,"8,065","413,795",1.95,,,
North Dakota,10/24/2020,"1,223",10/17/2020,"7,297","413,795",1.76,,,
North Dakota,10/31/2020,"1,265",10/24/2020,"7,061","413,795",1.71,,,
North Dakota,11/7/2020,"1,238",10/31/2020,"6,732","413,795",1.63,,,
North Dakota,11/14/2020,"1,577",11/7/2020,"6,620","413,795",1.6,,,
North Dakota,11/21/2020,"1,765",11/14/2020,"7,039","413,795",1.7,,,
North Dakota,11/28/2020,"1,613",11/21/2020,"7,009","413,795",1.69,,,
North Dakota,12/5/2020,"1,709",11/28/2020,"7,665","413,795",1.85,,,
North Dakota,12/12/2020,"1,586",12/5/2020,"7,756","413,795",1.87,,,
North Dakota,12/19/2020,"1,037",12/12/2020,"7,480","413,795",1.81,,,
North Dakota,12/26/2020,"1,240",12/19/2020,"5,831","413,795",1.41,,,
Nebraska,1/5/2019,"1,282",12/29/2018,"7,517","958,635",0.78,,,
Nebraska,1/12/2019,"1,245",1/5/2019,"7,741","958,335",0.81,,,
Nebraska,1/19/2019,"1,181",1/12/2019,"7,077","958,335",0.74,,,
Nebraska,1/26/2019,"1,115",1/19/2019,"6,974","958,335",0.73,,,
Nebraska,2/2/2019,"1,061",1/26/2019,"7,333","958,335",0.77,,,
Nebraska,2/9/2019,866,2/2/2019,"7,498","958,335",0.78,,,
Nebraska,2/16/2019,730,2/9/2019,"7,449","958,335",0.78,,,
Nebraska,2/23/2019,708,2/16/2019,"7,409","958,335",0.77,,,
Nebraska,3/2/2019,742,2/23/2019,"7,326","958,335",0.76,,,
Nebraska,3/9/2019,724,3/2/2019,"7,263","958,335",0.76,,,
Nebraska,3/16/2019,788,3/9/2019,"7,071","958,335",0.74,,,
Nebraska,3/23/2019,730,3/16/2019,"6,899","958,335",0.72,,,
Nebraska,3/30/2019,663,3/23/2019,"6,063","958,335",0.63,,,
Nebraska,4/6/2019,589,3/30/2019,"5,078","958,335",0.53,,,
Nebraska,4/13/2019,566,4/6/2019,"4,272","960,218",0.44,,,
Nebraska,4/20/2019,758,4/13/2019,"3,822","960,218",0.4,,,
Nebraska,4/27/2019,497,4/20/2019,"3,645","960,218",0.38,,,
Nebraska,5/4/2019,563,4/27/2019,"3,305","960,218",0.34,,,
Nebraska,5/11/2019,688,5/4/2019,"3,105","960,218",0.32,,,
Nebraska,5/18/2019,658,5/11/2019,"3,204","960,218",0.33,,,
Nebraska,5/25/2019,868,5/18/2019,"3,148","960,218",0.33,,,
Nebraska,6/1/2019,996,5/25/2019,"3,337","960,218",0.35,,,
Nebraska,6/8/2019,910,6/1/2019,"3,747","960,218",0.39,,,
Nebraska,6/15/2019,712,6/8/2019,"3,891","960,218",0.41,,,
Nebraska,6/22/2019,648,6/15/2019,"3,913","960,218",0.41,,,
Nebraska,6/29/2019,998,6/22/2019,"3,908","960,218",0.41,,,
Nebraska,7/6/2019,788,6/29/2019,"4,270","960,218",0.44,,,
Nebraska,7/13/2019,546,7/6/2019,"4,578","961,261",0.48,,,
Nebraska,7/20/2019,562,7/13/2019,"4,006","961,261",0.42,,,
Nebraska,7/27/2019,523,7/20/2019,"3,995","961,261",0.42,,,
Nebraska,8/3/2019,546,7/27/2019,"3,939","961,261",0.41,,,
Nebraska,8/10/2019,721,8/3/2019,"3,868","961,261",0.4,,,
Nebraska,8/17/2019,522,8/10/2019,"3,803","961,261",0.4,,,
Nebraska,8/24/2019,484,8/17/2019,"3,069","961,261",0.32,,,
Nebraska,8/31/2019,886,8/24/2019,"2,756","961,261",0.29,,,
